condition,id,excluded,block_number,role,subjectTake,response_bool,proposerTake,subject_response,subject_response_bool,prev_subjectTake,prev_response_bool,prev_proposerTake,prev_subject_response,prev_subject_response_bool,prev_prev_subjectTake,prev_prev_response_bool,prev_prev_proposerTake,prev_prev_subject_response,prev_prev_subject_response_bool,deception,deception_scale,E_p,E_r,received
replication,53,0,6,p,7.0,0.0,,,,,,7.0,1.0,1.0,,,,,,0,2,,7.0,
replication,53,0,6,r,,,5.0,2.0,1.0,7.0,0.0,,,,,,7.0,1.0,1.0,0,2,7.0,7.0,5.0
replication,53,0,6,p,5.0,1.0,,,,,,5.0,2.0,1.0,7.0,0.0,,,,0,2,7.0,6.0,
replication,53,0,6,r,,,7.0,-2.0,0.0,5.0,1.0,,,,,,5.0,2.0,1.0,0,2,6.0,6.0,3.0
replication,53,0,6,p,5.0,1.0,,,,,,7.0,-2.0,0.0,5.0,1.0,,,,0,2,6.0,6.333333333333333,
replication,53,0,6,r,,,9.0,-2.0,0.0,5.0,1.0,,,,,,7.0,-2.0,0.0,0,2,5.666666666666667,6.333333333333333,1.0
replication,53,0,6,r,,,6.0,1.0,1.0,,,9.0,-2.0,0.0,5.0,1.0,,,,0,2,5.666666666666667,7.0,4.0
replication,53,0,6,p,6.0,1.0,,,,,,6.0,1.0,1.0,,,9.0,-2.0,0.0,0,2,5.666666666666667,6.8,
replication,53,0,6,p,6.0,1.0,,,,6.0,1.0,,,,,,6.0,1.0,1.0,0,2,5.75,6.8,
replication,53,0,6,r,,,9.0,-2.0,0.0,6.0,1.0,,,,6.0,1.0,,,,0,2,5.8,6.8,1.0
replication,53,0,6,p,6.0,1.0,,,,,,9.0,-2.0,0.0,6.0,1.0,,,,0,2,5.8,7.166666666666667,
replication,53,0,6,r,,,5.0,2.0,1.0,6.0,1.0,,,,,,9.0,-2.0,0.0,0,2,5.833333333333333,7.166666666666667,5.0
replication,53,0,6,p,6.0,1.0,,,,,,5.0,2.0,1.0,6.0,1.0,,,,0,2,5.833333333333333,6.857142857142857,
replication,53,0,6,r,,,5.0,2.0,1.0,6.0,1.0,,,,,,5.0,2.0,1.0,0,2,5.857142857142857,6.857142857142857,5.0
replication,53,0,6,p,5.0,1.0,,,,,,5.0,2.0,1.0,6.0,1.0,,,,0,2,5.857142857142857,6.625,
replication,53,0,7,r,,,7.0,-2.0,0.0,,,,,,,,,,,0,2,,,3.0
replication,53,0,7,p,5.0,1.0,,,,,,7.0,-2.0,0.0,,,,,,0,2,,7.0,
replication,53,0,7,r,,,7.0,-2.0,0.0,5.0,1.0,,,,,,7.0,-2.0,0.0,0,2,5.0,7.0,3.0
replication,53,0,7,p,5.0,1.0,,,,,,7.0,-2.0,0.0,5.0,1.0,,,,0,2,5.0,7.0,
replication,53,0,7,r,,,5.0,2.0,1.0,5.0,1.0,,,,,,7.0,-2.0,0.0,0,2,5.0,7.0,5.0
replication,53,0,7,p,5.0,1.0,,,,,,5.0,2.0,1.0,5.0,1.0,,,,0,2,5.0,6.333333333333333,
replication,53,0,7,r,,,5.0,2.0,1.0,5.0,1.0,,,,,,5.0,2.0,1.0,0,2,5.0,6.333333333333333,5.0
replication,53,0,7,p,5.0,1.0,,,,,,5.0,2.0,1.0,5.0,1.0,,,,0,2,5.0,6.0,
replication,53,0,7,r,,,5.0,2.0,1.0,5.0,1.0,,,,,,5.0,2.0,1.0,0,2,5.0,6.0,5.0
replication,53,0,7,p,5.0,1.0,,,,,,5.0,2.0,1.0,5.0,1.0,,,,0,2,5.0,5.8,
replication,53,0,7,p,5.0,1.0,,,,5.0,1.0,,,,,,5.0,2.0,1.0,0,2,5.0,5.8,
replication,53,0,7,p,6.0,1.0,,,,5.0,1.0,,,,5.0,1.0,,,,0,2,5.0,5.8,
replication,53,0,7,r,,,5.0,2.0,1.0,6.0,1.0,,,,5.0,1.0,,,,0,2,5.142857142857143,5.8,5.0
replication,53,0,7,r,,,7.0,-2.0,0.0,,,5.0,2.0,1.0,6.0,1.0,,,,0,2,5.142857142857143,5.666666666666667,3.0
replication,53,0,7,p,5.0,1.0,,,,,,7.0,-2.0,0.0,,,5.0,2.0,1.0,0,2,5.142857142857143,5.857142857142857,
replication,53,0,7,r,,,7.0,-2.0,0.0,5.0,1.0,,,,,,7.0,-2.0,0.0,0,2,5.125,5.857142857142857,3.0
replication,53,0,8,r,,,7.0,,,,,,,,,,,,,0,2,,,3.0
replication,53,0,8,p,,0.0,,,,,,7.0,,,,,,,,0,2,,7.0,
replication,53,0,8,r,,,7.0,,,,0.0,,,,,,7.0,,,0,2,,7.0,3.0
replication,53,0,8,p,,0.0,,,,,,7.0,,,,0.0,,,,0,2,,7.0,
replication,53,0,8,r,,,9.0,,,,0.0,,,,,,7.0,,,0,2,,7.0,1.0
replication,53,0,8,p,,0.0,,,,,,9.0,,,,0.0,,,,0,2,,7.666666666666667,
replication,53,0,8,r,,,9.0,,,,0.0,,,,,,9.0,,,0,2,,7.666666666666667,1.0
replication,53,0,8,p,,0.0,,,,,,9.0,,,,0.0,,,,0,2,,8.0,
replication,53,0,8,r,,,5.0,2.0,1.0,,0.0,,,,,,9.0,,,0,2,,8.0,5.0
replication,53,0,8,p,5.0,1.0,,,,,,5.0,2.0,1.0,,0.0,,,,0,2,,7.4,
replication,53,0,8,p,5.0,1.0,,,,5.0,1.0,,,,,,5.0,2.0,1.0,0,2,5.0,7.4,
replication,53,0,8,p,5.0,1.0,,,,5.0,1.0,,,,5.0,1.0,,,,0,2,5.0,7.4,
replication,53,0,8,r,,,5.0,2.0,1.0,5.0,1.0,,,,5.0,1.0,,,,0,2,5.0,7.4,5.0
replication,53,0,8,r,,,8.0,,,,,5.0,2.0,1.0,5.0,1.0,,,,0,2,5.0,7.0,2.0
replication,53,0,8,p,5.0,1.0,,,,,,8.0,,,,,5.0,2.0,1.0,0,2,5.0,7.142857142857143,
replication,53,0,8,r,,,8.0,-2.0,0.0,5.0,1.0,,,,,,8.0,,,0,2,5.0,7.142857142857143,2.0
replication,53,0,8,p,,,,,,,,8.0,-2.0,0.0,5.0,1.0,,,,0,2,5.0,7.25,
replication,54,0,0,r,,,7.0,2.0,1.0,,,,,,,,,,,1,5,,,3.0
replication,54,0,0,p,5.0,1.0,,,,,,7.0,2.0,1.0,,,,,,1,5,,7.0,
replication,54,0,0,r,,,5.0,2.0,1.0,5.0,1.0,,,,,,7.0,2.0,1.0,1,5,5.0,7.0,5.0
replication,54,0,0,p,6.0,1.0,,,,,,5.0,2.0,1.0,5.0,1.0,,,,1,5,5.0,6.0,
replication,54,0,0,r,,,5.0,-2.0,0.0,6.0,1.0,,,,,,5.0,2.0,1.0,1,5,5.5,6.0,5.0
replication,54,0,0,r,,,7.0,2.0,1.0,,,5.0,-2.0,0.0,6.0,1.0,,,,1,5,5.5,5.666666666666667,3.0
replication,54,0,0,p,7.0,1.0,,,,,,7.0,2.0,1.0,,,5.0,-2.0,0.0,1,5,5.5,6.0,
replication,54,0,0,r,,,9.0,-2.0,0.0,7.0,1.0,,,,,,7.0,2.0,1.0,1,5,6.0,6.0,1.0
replication,54,0,0,p,8.0,0.0,,,,,,9.0,-2.0,0.0,7.0,1.0,,,,1,5,6.0,6.6,
replication,54,0,0,p,9.0,0.0,,,,8.0,0.0,,,,,,9.0,-2.0,0.0,1,5,6.5,6.6,
replication,54,0,0,r,,,8.0,2.0,1.0,9.0,0.0,,,,8.0,0.0,,,,1,5,7.0,6.6,2.0
replication,54,0,0,p,5.0,1.0,,,,,,8.0,2.0,1.0,9.0,0.0,,,,1,5,7.0,6.833333333333333,
replication,54,0,0,r,,,5.0,2.0,1.0,5.0,1.0,,,,,,8.0,2.0,1.0,1,5,6.666666666666667,6.833333333333333,5.0
replication,54,0,0,p,6.0,1.0,,,,,,5.0,2.0,1.0,5.0,1.0,,,,1,5,6.666666666666667,6.571428571428571,
replication,54,0,0,r,,,7.0,2.0,1.0,6.0,1.0,,,,,,5.0,2.0,1.0,1,5,6.571428571428571,6.571428571428571,3.0
replication,54,0,0,p,5.0,1.0,,,,,,7.0,2.0,1.0,6.0,1.0,,,,1,5,6.571428571428571,6.625,
replication,54,0,1,r,,,6.0,2.0,1.0,,,,,,,,,,,1,5,,,4.0
replication,54,0,1,p,7.0,0.0,,,,,,6.0,2.0,1.0,,,,,,1,5,,6.0,
replication,54,0,1,r,,,9.0,1.0,1.0,7.0,0.0,,,,,,6.0,2.0,1.0,1,5,7.0,6.0,1.0
replication,54,0,1,p,5.0,1.0,,,,,,9.0,1.0,1.0,7.0,0.0,,,,1,5,7.0,7.5,
replication,54,0,1,p,6.0,1.0,,,,5.0,1.0,,,,,,9.0,1.0,1.0,1,5,6.0,7.5,
replication,54,0,1,r,,,5.0,2.0,1.0,6.0,1.0,,,,5.0,1.0,,,,1,5,6.0,7.5,5.0
replication,54,0,1,p,7.0,0.0,,,,,,5.0,2.0,1.0,6.0,1.0,,,,1,5,6.0,6.666666666666667,
replication,54,0,1,r,,,6.0,2.0,1.0,7.0,0.0,,,,,,5.0,2.0,1.0,1,5,6.25,6.666666666666667,4.0
replication,54,0,1,p,6.0,1.0,,,,,,6.0,2.0,1.0,7.0,0.0,,,,1,5,6.25,6.5,
replication,54,0,1,r,,,6.0,2.0,1.0,6.0,1.0,,,,,,6.0,2.0,1.0,1,5,6.2,6.5,4.0
replication,54,0,1,r,,,5.0,2.0,1.0,,,6.0,2.0,1.0,6.0,1.0,,,,1,5,6.2,6.4,5.0
replication,54,0,1,p,7.0,0.0,,,,,,5.0,2.0,1.0,,,6.0,2.0,1.0,1,5,6.2,6.166666666666667,
replication,54,0,1,r,,,8.0,1.0,1.0,7.0,0.0,,,,,,5.0,2.0,1.0,1,5,6.333333333333333,6.166666666666667,2.0
replication,54,0,1,p,7.0,1.0,,,,,,8.0,1.0,1.0,7.0,0.0,,,,1,5,6.333333333333333,6.428571428571429,
replication,54,0,1,r,,,8.0,1.0,1.0,7.0,1.0,,,,,,8.0,1.0,1.0,1,5,6.428571428571429,6.428571428571429,2.0
replication,54,0,1,p,8.0,0.0,,,,,,8.0,1.0,1.0,7.0,1.0,,,,1,5,6.428571428571429,6.625,
replication,54,0,2,r,,,8.0,-1.0,0.0,,,,,,,,,,,1,5,,,2.0
replication,54,0,2,p,7.0,1.0,,,,,,8.0,-1.0,0.0,,,,,,1,5,,8.0,
replication,54,0,2,r,,,5.0,2.0,1.0,7.0,1.0,,,,,,8.0,-1.0,0.0,1,5,7.0,8.0,5.0
replication,54,0,2,p,7.0,1.0,,,,,,5.0,2.0,1.0,7.0,1.0,,,,1,5,7.0,6.5,
replication,54,0,2,r,,,8.0,-1.0,0.0,7.0,1.0,,,,,,5.0,2.0,1.0,1,5,7.0,6.5,2.0
replication,54,0,2,p,7.0,1.0,,,,,,8.0,-1.0,0.0,7.0,1.0,,,,1,5,7.0,7.0,
replication,54,0,2,p,8.0,0.0,,,,7.0,1.0,,,,,,8.0,-1.0,0.0,1,5,7.0,7.0,
replication,54,0,2,r,,,5.0,2.0,1.0,8.0,0.0,,,,7.0,1.0,,,,1,5,7.25,7.0,5.0
replication,54,0,2,p,8.0,0.0,,,,,,5.0,2.0,1.0,8.0,0.0,,,,1,5,7.25,6.5,
replication,54,0,2,r,,,8.0,1.0,1.0,8.0,0.0,,,,,,5.0,2.0,1.0,1,5,7.4,6.5,2.0
replication,54,0,2,r,,,9.0,-2.0,0.0,,,8.0,1.0,1.0,8.0,0.0,,,,1,5,7.4,6.8,1.0
replication,54,0,2,p,8.0,1.0,,,,,,9.0,-2.0,0.0,,,8.0,1.0,1.0,1,5,7.4,7.166666666666667,
replication,54,0,2,r,,,6.0,2.0,1.0,8.0,1.0,,,,,,9.0,-2.0,0.0,1,5,7.5,7.166666666666667,4.0
replication,54,0,2,p,9.0,0.0,,,,,,6.0,2.0,1.0,8.0,1.0,,,,1,5,7.5,7.0,
replication,54,0,2,r,,,6.0,2.0,1.0,9.0,0.0,,,,,,6.0,2.0,1.0,1,5,7.714285714285714,7.0,4.0
replication,54,0,2,p,9.0,1.0,,,,,,6.0,2.0,1.0,9.0,0.0,,,,1,5,7.714285714285714,6.875,
replication,54,0,3,r,,,9.0,1.0,1.0,,,,,,,,,,,1,5,,,1.0
replication,54,0,3,r,,,5.0,2.0,1.0,,,9.0,1.0,1.0,,,,,,1,5,,9.0,5.0
replication,54,0,3,p,5.0,1.0,,,,,,5.0,2.0,1.0,,,9.0,1.0,1.0,1,5,,7.0,
replication,54,0,3,r,,,6.0,2.0,1.0,5.0,1.0,,,,,,5.0,2.0,1.0,1,5,5.0,7.0,4.0
replication,54,0,3,p,6.0,0.0,,,,,,6.0,2.0,1.0,5.0,1.0,,,,1,5,5.0,6.666666666666667,
replication,54,0,3,r,,,9.0,1.0,1.0,6.0,0.0,,,,,,6.0,2.0,1.0,1,5,5.5,6.666666666666667,1.0
replication,54,0,3,p,6.0,1.0,,,,,,9.0,1.0,1.0,6.0,0.0,,,,1,5,5.5,7.25,
replication,54,0,3,p,7.0,0.0,,,,6.0,1.0,,,,,,9.0,1.0,1.0,1,5,5.666666666666667,7.25,
replication,54,0,3,r,,,9.0,1.0,1.0,7.0,0.0,,,,6.0,1.0,,,,1,5,6.0,7.25,1.0
replication,54,0,3,p,7.0,1.0,,,,,,9.0,1.0,1.0,7.0,0.0,,,,1,5,6.0,7.6,
replication,54,0,3,r,,,9.0,1.0,1.0,7.0,1.0,,,,,,9.0,1.0,1.0,1,5,6.2,7.6,1.0
replication,54,0,3,p,8.0,0.0,,,,,,9.0,1.0,1.0,7.0,1.0,,,,1,5,6.2,7.833333333333333,
replication,54,0,3,r,,,5.0,2.0,1.0,8.0,0.0,,,,,,9.0,1.0,1.0,1,5,6.5,7.833333333333333,5.0
replication,54,0,3,p,8.0,0.0,,,,,,5.0,2.0,1.0,8.0,0.0,,,,1,5,6.5,7.428571428571429,
replication,54,0,3,r,,,5.0,2.0,1.0,8.0,0.0,,,,,,5.0,2.0,1.0,1,5,6.714285714285714,7.428571428571429,5.0
replication,54,0,3,p,8.0,0.0,,,,,,5.0,2.0,1.0,8.0,0.0,,,,1,5,6.714285714285714,7.125,
replication,54,0,4,r,,,5.0,2.0,1.0,,,,,,,,,,,1,5,,,5.0
replication,54,0,4,p,8.0,0.0,,,,,,5.0,2.0,1.0,,,,,,1,5,,5.0,
replication,54,0,4,r,,,7.0,1.0,1.0,8.0,0.0,,,,,,5.0,2.0,1.0,1,5,8.0,5.0,3.0
replication,54,0,4,p,8.0,1.0,,,,,,7.0,1.0,1.0,8.0,0.0,,,,1,5,8.0,6.0,
replication,54,0,4,r,,,8.0,1.0,1.0,8.0,1.0,,,,,,7.0,1.0,1.0,1,5,8.0,6.0,2.0
replication,54,0,4,r,,,7.0,2.0,1.0,,,8.0,1.0,1.0,8.0,1.0,,,,1,5,8.0,6.666666666666667,3.0
replication,54,0,4,p,9.0,0.0,,,,,,7.0,2.0,1.0,,,8.0,1.0,1.0,1,5,8.0,6.75,
replication,54,0,4,r,,,7.0,1.0,1.0,9.0,0.0,,,,,,7.0,2.0,1.0,1,5,8.333333333333334,6.75,3.0
replication,54,0,4,p,9.0,0.0,,,,,,7.0,1.0,1.0,9.0,0.0,,,,1,5,8.333333333333334,6.8,
replication,54,0,4,p,9.0,0.0,,,,9.0,0.0,,,,,,7.0,1.0,1.0,1,5,8.5,6.8,
replication,54,0,4,r,,,5.0,2.0,1.0,9.0,0.0,,,,9.0,0.0,,,,1,5,8.6,6.8,5.0
replication,54,0,4,p,9.0,1.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,1,5,8.6,6.5,
replication,54,0,4,r,,,6.0,2.0,1.0,9.0,1.0,,,,,,5.0,2.0,1.0,1,5,8.666666666666666,6.5,4.0
replication,54,0,4,p,5.0,1.0,,,,,,6.0,2.0,1.0,9.0,1.0,,,,1,5,8.666666666666666,6.428571428571429,
replication,54,0,4,r,,,5.0,2.0,1.0,5.0,1.0,,,,,,6.0,2.0,1.0,1,5,8.142857142857142,6.428571428571429,5.0
replication,54,0,4,p,8.0,1.0,,,,,,5.0,2.0,1.0,5.0,1.0,,,,1,5,8.142857142857142,6.25,
replication,54,0,5,r,,,5.0,2.0,1.0,,,,,,,,,,,1,5,,,5.0
replication,54,0,5,p,6.0,1.0,,,,,,5.0,2.0,1.0,,,,,,1,5,,5.0,
replication,54,0,5,r,,,5.0,2.0,1.0,6.0,1.0,,,,,,5.0,2.0,1.0,1,5,6.0,5.0,5.0
replication,54,0,5,p,7.0,1.0,,,,,,5.0,2.0,1.0,6.0,1.0,,,,1,5,6.0,5.0,
replication,54,0,5,r,,,7.0,2.0,1.0,7.0,1.0,,,,,,5.0,2.0,1.0,1,5,6.5,5.0,3.0
replication,54,0,5,p,8.0,1.0,,,,,,7.0,2.0,1.0,7.0,1.0,,,,1,5,6.5,5.666666666666667,
replication,54,0,5,r,,,8.0,1.0,1.0,8.0,1.0,,,,,,7.0,2.0,1.0,1,5,7.0,5.666666666666667,2.0
replication,54,0,5,p,9.0,0.0,,,,,,8.0,1.0,1.0,8.0,1.0,,,,1,5,7.0,6.25,
replication,54,0,5,r,,,8.0,1.0,1.0,9.0,0.0,,,,,,8.0,1.0,1.0,1,5,7.5,6.25,2.0
replication,54,0,5,p,9.0,0.0,,,,,,8.0,1.0,1.0,9.0,0.0,,,,1,5,7.5,6.6,
replication,54,0,5,p,9.0,1.0,,,,9.0,0.0,,,,,,8.0,1.0,1.0,1,5,7.8,6.6,
replication,54,0,5,r,,,5.0,2.0,1.0,9.0,1.0,,,,9.0,0.0,,,,1,5,8.0,6.6,5.0
replication,54,0,5,p,9.0,0.0,,,,,,5.0,2.0,1.0,9.0,1.0,,,,1,5,8.0,6.333333333333333,
replication,54,0,5,r,,,8.0,1.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,1,5,8.142857142857142,6.333333333333333,2.0
replication,54,0,5,r,,,8.0,1.0,1.0,,,8.0,1.0,1.0,9.0,0.0,,,,1,5,8.142857142857142,6.571428571428571,2.0
replication,54,0,5,p,5.0,1.0,,,,,,8.0,1.0,1.0,,,8.0,1.0,1.0,1,5,8.142857142857142,6.75,
replication,54,0,6,r,,,7.0,2.0,1.0,,,,,,,,,,,1,5,,,3.0
replication,54,0,6,p,9.0,1.0,,,,,,7.0,2.0,1.0,,,,,,1,5,,7.0,
replication,54,0,6,r,,,6.0,2.0,1.0,9.0,1.0,,,,,,7.0,2.0,1.0,1,5,9.0,7.0,4.0
replication,54,0,6,p,6.0,1.0,,,,,,6.0,2.0,1.0,9.0,1.0,,,,1,5,9.0,6.5,
replication,54,0,6,r,,,5.0,2.0,1.0,6.0,1.0,,,,,,6.0,2.0,1.0,1,5,7.5,6.5,5.0
replication,54,0,6,p,7.0,1.0,,,,,,5.0,2.0,1.0,6.0,1.0,,,,1,5,7.5,6.0,
replication,54,0,6,r,,,5.0,2.0,1.0,7.0,1.0,,,,,,5.0,2.0,1.0,1,5,7.333333333333333,6.0,5.0
replication,54,0,6,r,,,7.0,1.0,1.0,,,5.0,2.0,1.0,7.0,1.0,,,,1,5,7.333333333333333,5.75,3.0
replication,54,0,6,p,9.0,0.0,,,,,,7.0,1.0,1.0,,,5.0,2.0,1.0,1,5,7.333333333333333,6.0,
replication,54,0,6,p,9.0,0.0,,,,9.0,0.0,,,,,,7.0,1.0,1.0,1,5,7.75,6.0,
replication,54,0,6,r,,,9.0,1.0,1.0,9.0,0.0,,,,9.0,0.0,,,,1,5,8.0,6.0,1.0
replication,54,0,6,p,9.0,0.0,,,,,,9.0,1.0,1.0,9.0,0.0,,,,1,5,8.0,6.5,
replication,54,0,6,r,,,6.0,2.0,1.0,9.0,0.0,,,,,,9.0,1.0,1.0,1,5,8.166666666666666,6.5,4.0
replication,54,0,6,p,9.0,1.0,,,,,,6.0,2.0,1.0,9.0,0.0,,,,1,5,8.166666666666666,6.428571428571429,
replication,54,0,6,r,,,9.0,-2.0,0.0,9.0,1.0,,,,,,6.0,2.0,1.0,1,5,8.285714285714286,6.428571428571429,1.0
replication,54,0,6,p,6.0,1.0,,,,,,9.0,-2.0,0.0,9.0,1.0,,,,1,5,8.285714285714286,6.75,
replication,54,0,7,r,,,6.0,2.0,1.0,,,,,,,,,,,1,5,,,4.0
replication,54,0,7,p,9.0,0.0,,,,,,6.0,2.0,1.0,,,,,,1,5,,6.0,
replication,54,0,7,r,,,5.0,2.0,1.0,9.0,0.0,,,,,,6.0,2.0,1.0,1,5,9.0,6.0,5.0
replication,54,0,7,p,9.0,0.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,1,5,9.0,5.5,
replication,54,0,7,r,,,7.0,2.0,1.0,9.0,0.0,,,,,,5.0,2.0,1.0,1,5,9.0,5.5,3.0
replication,54,0,7,p,9.0,0.0,,,,,,7.0,2.0,1.0,9.0,0.0,,,,1,5,9.0,6.0,
replication,54,0,7,r,,,5.0,2.0,1.0,9.0,0.0,,,,,,7.0,2.0,1.0,1,5,9.0,6.0,5.0
replication,54,0,7,p,5.0,1.0,,,,,,5.0,2.0,1.0,9.0,0.0,,,,1,5,9.0,5.75,
replication,54,0,7,r,,,6.0,2.0,1.0,5.0,1.0,,,,,,5.0,2.0,1.0,1,5,8.0,5.75,4.0
replication,54,0,7,p,7.0,1.0,,,,,,6.0,2.0,1.0,5.0,1.0,,,,1,5,8.0,5.8,
replication,54,0,7,p,7.0,0.0,,,,7.0,1.0,,,,,,6.0,2.0,1.0,1,5,7.8,5.8,
replication,54,0,7,p,7.0,1.0,,,,7.0,0.0,,,,7.0,1.0,,,,1,5,7.666666666666667,5.8,
replication,54,0,7,r,,,5.0,2.0,1.0,7.0,1.0,,,,7.0,0.0,,,,1,5,7.571428571428571,5.8,5.0
replication,54,0,7,r,,,8.0,1.0,1.0,,,5.0,2.0,1.0,7.0,1.0,,,,1,5,7.571428571428571,5.666666666666667,2.0
replication,54,0,7,p,7.0,1.0,,,,,,8.0,1.0,1.0,,,5.0,2.0,1.0,1,5,7.571428571428571,6.0,
replication,54,0,7,r,,,6.0,2.0,1.0,7.0,1.0,,,,,,8.0,1.0,1.0,1,5,7.5,6.0,4.0
replication,54,0,8,r,,,5.0,2.0,1.0,,,,,,,,,,,1,5,,,5.0
replication,54,0,8,p,8.0,0.0,,,,,,5.0,2.0,1.0,,,,,,1,5,,5.0,
replication,54,0,8,r,,,5.0,2.0,1.0,8.0,0.0,,,,,,5.0,2.0,1.0,1,5,8.0,5.0,5.0
replication,54,0,8,p,7.0,1.0,,,,,,5.0,2.0,1.0,8.0,0.0,,,,1,5,8.0,5.0,
replication,54,0,8,r,,,5.0,2.0,1.0,7.0,1.0,,,,,,5.0,2.0,1.0,1,5,7.5,5.0,5.0
replication,54,0,8,p,7.0,0.0,,,,,,5.0,2.0,1.0,7.0,1.0,,,,1,5,7.5,5.0,
replication,54,0,8,r,,,9.0,1.0,1.0,7.0,0.0,,,,,,5.0,2.0,1.0,1,5,7.333333333333333,5.0,1.0
replication,54,0,8,p,6.0,0.0,,,,,,9.0,1.0,1.0,7.0,0.0,,,,1,5,7.333333333333333,6.0,
replication,54,0,8,r,,,5.0,-1.0,0.0,6.0,0.0,,,,,,9.0,1.0,1.0,1,5,7.0,6.0,5.0
replication,54,0,8,p,6.0,1.0,,,,,,5.0,-1.0,0.0,6.0,0.0,,,,1,5,7.0,5.8,
replication,54,0,8,p,7.0,0.0,,,,6.0,1.0,,,,,,5.0,-1.0,0.0,1,5,6.8,5.8,
replication,54,0,8,p,8.0,1.0,,,,7.0,0.0,,,,6.0,1.0,,,,1,5,6.833333333333333,5.8,
replication,54,0,8,r,,,9.0,1.0,1.0,8.0,1.0,,,,7.0,0.0,,,,1,5,7.0,5.8,1.0
replication,54,0,8,r,,,9.0,1.0,1.0,,,9.0,1.0,1.0,8.0,1.0,,,,1,5,7.0,6.333333333333333,1.0
replication,54,0,8,p,9.0,0.0,,,,,,9.0,1.0,1.0,,,9.0,1.0,1.0,1,5,7.0,6.714285714285714,
replication,54,0,8,r,,,6.0,2.0,1.0,9.0,0.0,,,,,,9.0,1.0,1.0,1,5,7.25,6.714285714285714,4.0
replication,54,0,8,p,,,,,,,,6.0,2.0,1.0,9.0,0.0,,,,1,5,7.25,6.625,
replication,55,0,0,r,,,9.0,-1.0,0.0,,,,,,,,,,,1,3,,,1.0
replication,55,0,0,p,6.0,1.0,,,,,,9.0,-1.0,0.0,,,,,,1,3,,9.0,
replication,55,0,0,r,,,5.0,1.0,1.0,6.0,1.0,,,,,,9.0,-1.0,0.0,1,3,6.0,9.0,5.0
replication,55,0,0,p,5.0,1.0,,,,,,5.0,1.0,1.0,6.0,1.0,,,,1,3,6.0,7.0,
replication,55,0,0,r,,,5.0,1.0,1.0,5.0,1.0,,,,,,5.0,1.0,1.0,1,3,5.5,7.0,5.0
replication,55,0,0,r,,,7.0,1.0,1.0,,,5.0,1.0,1.0,5.0,1.0,,,,1,3,5.5,6.333333333333333,3.0
replication,55,0,0,p,6.0,1.0,,,,,,7.0,1.0,1.0,,,5.0,1.0,1.0,1,3,5.5,6.5,
replication,55,0,0,r,,,5.0,1.0,1.0,6.0,1.0,,,,,,7.0,1.0,1.0,1,3,5.666666666666667,6.5,5.0
replication,55,0,0,p,5.0,1.0,,,,,,5.0,1.0,1.0,6.0,1.0,,,,1,3,5.666666666666667,6.2,
replication,55,0,0,p,5.0,1.0,,,,5.0,1.0,,,,,,5.0,1.0,1.0,1,3,5.5,6.2,
replication,55,0,0,r,,,6.0,1.0,1.0,5.0,1.0,,,,5.0,1.0,,,,1,3,5.4,6.2,4.0
replication,55,0,0,p,6.0,1.0,,,,,,6.0,1.0,1.0,5.0,1.0,,,,1,3,5.4,6.166666666666667,
replication,55,0,0,r,,,5.0,1.0,1.0,6.0,1.0,,,,,,6.0,1.0,1.0,1,3,5.5,6.166666666666667,5.0
replication,55,0,0,p,6.0,1.0,,,,,,5.0,1.0,1.0,6.0,1.0,,,,1,3,5.5,6.0,
replication,55,0,0,r,,,8.0,1.0,1.0,6.0,1.0,,,,,,5.0,1.0,1.0,1,3,5.571428571428571,6.0,2.0
replication,55,0,0,p,6.0,1.0,,,,,,8.0,1.0,1.0,6.0,1.0,,,,1,3,5.571428571428571,6.25,
replication,55,0,1,r,,,5.0,1.0,1.0,,,,,,,,,,,1,3,,,5.0
replication,55,0,1,p,5.0,1.0,,,,,,5.0,1.0,1.0,,,,,,1,3,,5.0,
replication,55,0,1,r,,,6.0,1.0,1.0,5.0,1.0,,,,,,5.0,1.0,1.0,1,3,5.0,5.0,4.0
replication,55,0,1,p,6.0,1.0,,,,,,6.0,1.0,1.0,5.0,1.0,,,,1,3,5.0,5.5,
replication,55,0,1,p,6.0,0.0,,,,6.0,1.0,,,,,,6.0,1.0,1.0,1,3,5.5,5.5,
replication,55,0,1,r,,,9.0,-1.0,0.0,6.0,0.0,,,,6.0,1.0,,,,1,3,5.666666666666667,5.5,1.0
replication,55,0,1,p,5.0,1.0,,,,,,9.0,-1.0,0.0,6.0,0.0,,,,1,3,5.666666666666667,6.666666666666667,
replication,55,0,1,r,,,5.0,1.0,1.0,5.0,1.0,,,,,,9.0,-1.0,0.0,1,3,5.5,6.666666666666667,5.0
replication,55,0,1,p,5.0,1.0,,,,,,5.0,1.0,1.0,5.0,1.0,,,,1,3,5.5,6.25,
replication,55,0,1,r,,,6.0,1.0,1.0,5.0,1.0,,,,,,5.0,1.0,1.0,1,3,5.4,6.25,4.0
replication,55,0,1,r,,,7.0,-1.0,0.0,,,6.0,1.0,1.0,5.0,1.0,,,,1,3,5.4,6.2,3.0
replication,55,0,1,p,6.0,1.0,,,,,,7.0,-1.0,0.0,,,6.0,1.0,1.0,1,3,5.4,6.333333333333333,
